,village,timestamp,crop_type,total_yield,pesticides_tonnes,rainfall_mm,temperature_C,humidity_%,wind_speed_kmph,solar_radiation_Wm2,frost_days,soil_ph,soil_moisture_%,soil_nitrogen_ppm,soil_phosphorus_ppm,soil_potassium_ppm,organic_matter_%,fertilizer_kg_per_hectare,irrigation_mm,pesticide_use_liters,NDVI,EVI,SAVI,canopy_temp_C,previous_yield_tonnes,yield_variability_%,market_price_usd_per_tonne,demand_forecast_tonnes,altitude_m,slope_%,proximity_to_water_km,drought_frequency,heatwave_days,CO2_concentration_ppm,local_market_demand_tonnes,export_market_demand_tonnes,local_market_price_Maloti_per_tonne,export_market_price_Maloti_per_tonne,storage_cost_Maloti_per_month,transport_cost_Maloti_per_km,profit_margin_%,supply_vs_demand_ratio
158,Ha Lejone,2023-11-30,barley,8.024001286274974,4.607704245904773,60.15836150757854,16.804023348476814,53.71666544014315,10.473191552593185,484.3624980025321,0,7.12577607400672,19.107469516339037,32.757681659803985,25.451373431940347,168.36970548543286,3.709716911003561,132.60868688474255,77.70406952220333,1.1484525721981105,0.7532384078136609,0.44047908764577326,0.32262876398385215,30.358484166534534,4.284796335340802,7.538708576627151,206.69918058545832,2141.4409409454292,1265.4589893423317,8.05391577345059,9.105301074839824,0,6,396.71564484656255,2584.5786558804543,1257.9068182348356,3693.091018182604,4745.046696930711,498.1099343637611,28.533252684871115,13.063184881390528,1.2625585538501087
159,Qacha's Nek,2023-12-31,barley,6.401981871490974,1.7942837762130066,167.24660711612393,31.704997592799298,57.653594384547404,6.102249495500747,719.8103163084018,1,6.261571002412689,13.56794905573926,49.435032375191156,16.660500218762635,216.80807391939862,4.652162609219886,118.83877352431072,32.66821602878262,0.5209957251692658,0.2704723730489106,0.3333987115898611,0.14649245039668524,27.289911548728725,1.487847190104178,6.702447462099135,519.5339564262049,1059.2145292688083,1442.4883941539083,8.746993204438485,5.195501390413454,0,0,387.28525325050356,2702.121503106808,1414.0081276958288,2851.6051973417148,5047.05760667432,207.32490289260977,48.13020477568691,13.185656702809649,0.9197765530332156
160,Qacha's Nek,2024-01-31,barley,8.159564720523136,2.4826389965679994,106.05748003046082,34.115936752524156,50.660106819325485,13.996896187307085,391.56091477848634,0,7.28376548175138,18.539170978434477,67.21889368010773,12.758545891306268,159.76035127335302,3.9349401040910577,53.05614940454233,54.378933011216745,2.2563356806903396,0.48374705179978567,0.3246152341001579,0.453237176390752,29.05818517540991,1.7423886785138225,11.055300026106178,280.0516500645711,2348.5922465028143,1405.4551769235168,0.8084348081077447,4.722693826802843,1,6,415.5233630861367,2598.293714030602,285.08166267708907,4492.455014971132,5358.867267360825,481.4391560951024,18.91675341904504,7.330342845540162,1.0554607245690049
161,Ha Lejone,2024-02-29,barley,4.042102758900619,4.880637811396826,188.4444194293679,20.595005931807236,74.55786474462629,11.544816720174362,740.4273363024748,3,5.537442457078313,22.370252452135265,67.69611363354016,37.53932330439528,272.33247165052984,2.9812694859980606,53.0875115753751,51.31439200863266,0.9947146270713569,0.8619948961477293,0.3073196080884574,0.22832848216096993,35.25107353380743,3.7224945916688403,17.074157749684304,504.66569557731333,1262.5799383862675,1243.8633316499488,12.501680968001908,2.730375203827632,2,1,404.89707959893644,2774.7155553844586,596.7733060202015,2798.5806927163944,5053.030582347677,349.21190453199256,41.60222758779684,16.354676300613125,1.4002785547937924
162,Ha Lejone,2024-03-31,barley,8.57188440575187,0.6970604740390305,99.7527098236462,32.20053319444045,52.21823253123625,19.33534260424865,358.99029690508564,1,5.8044717616343995,11.52033168831952,61.64017251983293,27.513516853334337,214.59985812225312,2.9681346081777784,75.12769509683498,57.58251763724794,1.5447587918534924,0.4168276616009677,0.4836307289740475,0.21329335132552946,38.48416431491237,4.11186643621847,24.782581159595477,233.22337578731555,3940.5194858373848,1756.626695497727,5.623562835242181,2.788407623102125,2,1,394.9729744331123,2930.738543080573,1499.888540788159,5845.585799967605,5802.492511251204,139.76756960367243,36.12992765142991,8.43209125244854,0.5554491675999002
163,Qacha's Nek,2024-04-30,barley,4.9851798215965175,2.6909639094833695,162.17592207283587,33.31781991271934,69.03879297359026,13.78828993778208,674.5769476098892,4,7.069890361415391,16.701487323404628,37.54150978245006,21.329594105787496,211.3258927220447,3.3402204528594375,52.628564368383515,99.60617140484392,2.1540267284469783,0.5778055172943857,0.6977373042731386,0.2132148537589149,36.873237344085,1.0867558099284893,20.371612690335397,555.8680606702442,2122.5869207923133,1799.9229005505276,11.545372580366307,2.8355595310496433,0,4,415.3994257257906,2695.2279911378846,1367.785466456842,3759.7992005837705,7235.573504452965,464.9561957501696,19.488600920042632,23.36430858985139,0.8355826370319243
164,Mokhotlong,2024-05-31,barley,5.86416656898993,1.7792572680288206,100.44710283681917,16.366858089854436,68.95719445702404,11.500749525311042,400.7842080328022,0,7.209383296989024,16.446242216869948,33.95018758320002,38.22431502197678,189.9200839796586,4.4857058333189705,79.22283941486943,62.460392088799054,0.6519622493950163,0.8865654283614255,0.2290024914554876,0.1580895698445007,30.568745284274236,4.410407093295307,18.608749427383582,268.68940864842085,4433.216052346068,1531.917680435428,13.174763615711527,4.358205454230104,1,3,396.0455884252749,1808.6365614053227,537.3675199219081,4837.944367416818,4633.422180179061,156.5814967534751,42.97326484686973,5.9501146288367766,1.337776710474019
165,Semonkong,2024-06-30,barley,4.676492341734443,3.836489349673084,159.2670312296138,22.732897750911697,57.840830781470174,17.222244900374726,467.0040667145413,4,5.5691696697649045,10.232671747495584,52.42301157225428,23.347597432292687,109.63941671181637,1.2145206597789984,111.2108461905847,80.5302565828465,1.068153019540893,0.2120553661108513,0.6961893581843334,0.5818048528887979,31.246512501491143,2.98149312798957,20.584021633062765,456.3227220369798,1280.0988576584355,1353.4332831431193,1.7661511032324118,5.110604102249441,0,8,388.51877871024715,2103.889454818095,777.4915989058559,5266.87586829896,6732.731345662164,140.73824690134683,29.787510533341962,20.0227256419185,1.2001710641471721
166,Qacha's Nek,2024-07-31,barley,8.911626147109194,2.4794949249787503,161.2506550403142,25.486652527616457,77.89126766751453,17.217432872464506,462.248836065617,4,6.671985727850598,27.661086218333867,42.42524007576338,34.73260422508106,276.8149098157162,1.61635996076078,79.76512924637514,88.60715813176361,2.102391517339285,0.3740176297743607,0.3991761639474878,0.33650442205375797,38.993060559185956,4.187781845435127,10.644780688456272,229.81713327117,1745.663547815166,1388.9834934879523,11.186039692174802,2.3083325328317095,1,3,410.3499346335559,1732.9391852463582,374.45223218701597,4480.630770246712,4525.600035871291,261.2275709050515,47.670236449896585,15.148029430488068,1.3766858025647033
167,Qacha's Nek,2024-08-31,barley,6.182171206867963,4.854875267340306,83.47812139191714,21.500966718309698,73.63280617408294,19.909584351183124,413.5803044330027,1,5.734852711080171,19.42880836847099,53.99382885659841,38.87524169330899,293.6912876056115,4.563647839875563,72.00327670431034,68.4728168939761,1.4962084697089595,0.8550626159774704,0.5502523035701633,0.5127083778588005,34.9202461676318,3.9126372666268927,13.964130617734746,420.5719829403938,1441.8795533640737,1635.6859748024008,5.016214513553769,3.231378970483116,1,5,400.9982356708021,2059.4446421877756,601.9721815464446,5552.369895377953,5465.646377191602,218.30662758778084,49.61181824551818,13.110006253467011,1.3762338594400167
