,village,timestamp,crop_type,total_yield,pesticides_tonnes,rainfall_mm,temperature_C,humidity_%,wind_speed_kmph,solar_radiation_Wm2,frost_days,soil_ph,soil_moisture_%,soil_nitrogen_ppm,soil_phosphorus_ppm,soil_potassium_ppm,organic_matter_%,fertilizer_kg_per_hectare,irrigation_mm,pesticide_use_liters,NDVI,EVI,SAVI,canopy_temp_C,previous_yield_tonnes,yield_variability_%,market_price_usd_per_tonne,demand_forecast_tonnes,altitude_m,slope_%,proximity_to_water_km,drought_frequency,heatwave_days,CO2_concentration_ppm,local_market_demand_tonnes,export_market_demand_tonnes,local_market_price_Maloti_per_tonne,export_market_price_Maloti_per_tonne,storage_cost_Maloti_per_month,transport_cost_Maloti_per_km,profit_margin_%,supply_vs_demand_ratio
124,Ha Lejone,2021-01-31,barley,6.845913928023306,3.2237466285809875,147.4541492762994,22.416239360479448,47.8857148491944,6.091552742334018,619.5577694875974,0,6.83010851296352,12.680866156999695,38.0720952097013,30.594876210460516,122.35401666905241,3.8257658851926917,69.1598874089828,44.30290921512038,1.037825313179599,0.6309769428368985,0.22057868179708878,0.2993846246650101,38.976278831106725,4.024069811330463,18.871329799030303,448.8894622013113,4816.456268985303,1232.2681968490838,7.427461322368844,8.408750682157589,2,6,397.8340341774456,1956.4518865163939,759.997216099546,5178.414925488585,5332.015808691041,477.60083034147243,49.44519865132047,29.470823194523767,0.9674116419341898
125,Qacha's Nek,2021-02-28,barley,6.749922335929171,4.262423999075228,55.3220865386751,32.44490013251283,46.646119554717664,15.484025351383078,584.8900902066116,0,6.5790968891011845,21.116906953859043,26.63389802087942,30.165611211792587,138.96058637068109,1.5347343364740351,110.03024312635603,59.118921283134476,1.4212134287949325,0.8531056232479655,0.27017304481495386,0.12487980466244733,37.10258111022702,4.2437818913600145,24.234862967767516,217.2694686088298,4627.503487966556,1317.8239680841518,5.249515612413831,6.709412613969415,1,3,396.06158349355275,537.3105692669742,672.5521974803002,5326.696701538964,7684.938282211817,454.0969874508883,21.382641031136814,13.776305989079077,1.2811829347926396
126,Qacha's Nek,2021-03-31,barley,9.665417330670708,4.507990240676399,105.31007070603255,33.094931157412915,72.80997095101013,15.144592691996648,719.7197057708461,0,5.759350423150199,26.873430259691155,31.413007980241964,13.03951592560551,262.78144976700855,4.929578364590817,128.5128561018977,21.041575550928595,2.202876482578362,0.5376987578891921,0.3900654391732568,0.29847131908677726,22.629621237400357,4.987614761874122,19.05565661012522,466.683122282326,2272.497083873496,1243.5067271539938,14.42404814321527,7.812792201170246,2,3,411.68644953089375,1006.8023305956584,723.5364298996673,3322.627172086668,6553.095228873323,255.07126653495354,30.19750365623983,17.20617045068847,1.2439325806483206
127,Thaba-Tseka,2021-04-30,barley,5.661592598787128,1.1551013236811918,172.90775972632838,29.09286604715755,48.81943769597301,16.10842274213833,382.54474291791024,3,5.790079683592551,27.002956968673356,78.91400742333931,13.472890005624773,208.22718773743705,3.9118942629263893,55.2624064868444,91.03741528037088,1.294515226093481,0.45382445269747596,0.276441638039172,0.26572207059566605,33.256401797357896,1.9195341653373212,16.58398649998275,313.13409680765903,3039.930424849672,1417.150219789728,4.004485416480612,9.251447381628699,2,1,405.1037723171413,2607.903835069366,722.0887670857114,4724.361713343391,7172.342468930581,499.41916294485196,18.810779189443384,18.859910926844602,1.023724672945033
128,Mokhotlong,2021-05-31,barley,4.180073731488208,3.472263161727093,76.00901383236342,31.12640885492126,49.70668981976829,16.04993504837388,302.5370503055261,3,5.883350239839328,10.30101522938441,24.090746617282356,18.760992664794728,230.4783600108849,3.6007859515275706,128.43532563485422,58.6381104292751,2.088759027442826,0.5476307845681998,0.6420681603454523,0.48467262946285683,37.37249274780338,2.480027515627976,21.087485053214266,490.44479426032075,2553.83725451342,1674.949122726417,4.159465271745847,3.906179415060347,1,0,383.73710041438494,1819.2655624905144,842.9798052032908,4709.426201139417,5709.416601369135,205.49335026414548,30.222461645958653,15.429402235429396,0.6021243879464866
129,Ha Lejone,2021-06-30,barley,3.204594058642938,2.283745628789122,111.21274222910303,30.684768700877623,84.05060856101798,9.894796910468902,436.6711421008929,3,7.322378701954699,24.278179644176966,33.775427428237876,38.01079192588886,222.24318541407126,2.153590022013335,127.22470665686706,72.56843844440434,1.8125957839959088,0.6887804597413445,0.33793087271839145,0.5611694203402722,25.830639262250934,4.2070418876899955,9.58304846543408,252.2013938866251,4771.364917802419,1365.0465276039376,2.6912201903444726,5.196060949905911,1,4,408.96085035393753,2589.2397700979172,1189.8334938605287,5475.891347090648,6885.395762221444,397.34327811003334,26.77561542760612,5.722429236324243,1.3978126799351778
130,Mokhotlong,2021-07-31,barley,3.2398015171940644,3.3639913714725322,183.11041355763822,17.10030488495844,79.7856984091541,9.446103671183497,696.0049010628879,3,7.363963969648317,19.72547060662456,31.57421167815421,39.35812919080473,126.44697480238185,3.673083662522591,119.83072342992294,30.11296529616577,0.6128553632182381,0.6944539901527784,0.6104019597700548,0.41933246247042755,27.97657206826948,2.6063328440797333,20.29028641574297,433.35025467322123,4903.7264417826445,1250.143913991197,14.09181225984741,8.545515574865988,2,0,401.90669562033105,1510.8853245910932,816.161494416953,5023.902325687825,4051.59612696045,185.98336783229678,33.48298684895269,19.36473609987603,0.9653463799720782
131,Semonkong,2021-08-31,barley,2.4477549438058483,2.5987298505936405,124.29132830422793,17.924382390863983,77.68802708915874,8.048169863072832,596.0569934859969,2,7.212875326956826,19.777378614246317,69.7816585445897,15.164283019995288,226.76959010415635,2.881584526402539,106.52785344100246,24.475151377005364,1.0861221075484935,0.8019321669678605,0.3503002724671159,0.25887601037634667,22.991956243423925,4.75804681654032,21.837189761773477,208.46758945140286,1209.3326936361036,1640.5276029620854,6.657531086535266,4.287490128932977,0,7,392.6935088223362,1260.6911185983486,744.0873941386064,5764.819593265647,5289.58033939016,176.02683733650036,11.846788316701504,21.05690821001996,0.5989061784963318
132,Qacha's Nek,2021-09-30,barley,5.304470882960745,4.663158737137008,188.73085801655347,20.306801201697645,78.03626916188566,13.172065669078407,334.83891479058065,1,6.995898602256579,28.868582148710832,77.56248035881879,21.95189463785417,234.10337834246027,3.2165442527170693,81.88128249043275,53.254658759697946,1.0276913883873133,0.835077399241746,0.5020556357187544,0.35281858757988527,34.29060217829967,1.6166969675856238,7.902766099860652,408.7051290475107,1000.7313444801529,1696.9265802228315,3.1488413431763407,5.648498538345701,1,5,410.93892944173956,1406.656161070383,1327.4777195490626,2255.2647765231804,4253.515198899414,233.7923470825825,48.23106935552079,23.07824770547137,1.045364435700117
133,Ha Lejone,2021-10-31,barley,4.951999671940166,2.4085238781252887,185.827752301497,15.015519027068313,88.99097909763293,7.411015750351359,570.3653208963926,3,6.721075985578668,15.12924869759068,21.482538926839723,13.16769980718865,244.56029299559262,2.6509986562238312,145.9713201439112,34.077306806682735,1.1070409974710036,0.7076019807227174,0.20729292576853287,0.13451462570106812,30.65419757430625,3.108702251570777,17.268768236250175,274.5621042581055,1071.5864467785386,1325.0557187463414,10.7773503087082,0.6404554656423098,1,2,408.9926298936296,1908.4485228506826,1007.8688039852135,3162.5020332170507,7748.497350301759,158.90228545665587,26.1902942704101,6.749450967284352,1.405530819836808
134,Thaba-Tseka,2021-11-30,barley,9.244613390215356,3.1255083716591834,157.3022733043607,16.920158568239266,66.67621542631095,5.487486742518164,742.4326403043832,1,5.7599822750255445,24.1180161492308,59.993825701408866,19.031796006034945,136.3439978827141,3.216235913921572,115.78185127549622,45.760154256393875,2.3372926633661653,0.6546627979101994,0.57456325820488,0.39426825876708116,31.597477024941984,2.0301632812284662,12.860055477328064,327.4641456052425,4943.140574895113,1376.6683054703751,2.9695776378343126,4.117897772861782,0,5,393.42123237551493,2687.3360342706474,1039.4298142507482,5796.646058988861,7787.278527226682,429.1470484643297,14.545165463361464,18.223016131545812,0.5968052760715005
135,Thaba-Tseka,2021-12-31,barley,6.715242713050578,4.387807311187181,139.69868228658277,27.275759136074285,52.657585468647426,12.515844234746542,526.2383335630797,0,5.908552753532366,12.16641772957689,44.883192162516444,10.281590089860984,138.98974256236284,2.0037245693638233,60.60114041779431,71.68363781926145,1.8452234337585032,0.5120348565593811,0.6851453885479901,0.32528297330041644,34.30277653190576,1.2066013601239218,16.76859932133201,250.89438508180407,2067.3704726980673,1332.1612096661033,12.395160687359912,1.2620255714613533,1,4,407.9788220515362,2349.42981706933,1465.4168492740782,3467.870025321212,7996.424039572438,365.3984934401448,44.95785912538898,29.62932724807703,1.1612644688645788
136,Ha Lejone,2022-01-31,barley,3.8254990722647912,1.3725872151475933,99.46082930563307,19.014774564885556,68.9203237655052,10.731917582979538,517.0646554656636,4,5.907161909324616,14.722714198262814,48.22652195235873,29.045727901728824,230.0616568007102,1.7742771285486745,109.56558833273826,65.51380010436915,0.5322197857050319,0.8611382989352132,0.22096588827935335,0.6513696991303577,32.630963420520885,2.552365308794254,6.898123514184826,311.11899680611737,3222.054293235085,1267.2145903313585,5.893757834739757,7.658044172606156,1,3,403.6492221811882,1261.9131281746113,416.7462610151203,2812.220478494619,7478.712808478219,411.7913760936002,38.81869666600267,7.591696235918486,0.9680923441142322
137,Ha Lejone,2022-02-28,barley,8.861846606367589,2.9304069349125186,199.36826692296975,32.42536098632973,50.22057534454501,14.188195015700039,453.995866167889,4,5.587338474817408,22.090749931511674,49.87232353717682,33.53481628551417,107.1387273771651,2.2588013219470096,127.51607991076857,91.80093125993098,1.4385869150167867,0.2210383616368395,0.7288287323387748,0.33434013284007635,33.073298505665946,4.929897434367279,11.285478476870416,276.8060321097382,1775.5015076958477,1542.6013345083632,2.030452549891687,1.8886537023452081,0,1,405.1891505940785,2234.913507689259,1405.5171454194451,3237.853296219385,7549.6631620587905,314.09508628787995,14.194862279264878,19.226551477284957,0.8756590182544164
138,Ha Lejone,2022-03-31,barley,3.1387000404248875,4.385687622163145,120.67835481649841,26.54997759622937,78.42140642950866,14.91420553387746,531.3428506251876,1,7.065237302211879,18.51730487694457,49.85872332112491,38.62065408936944,239.32295920655866,2.439489646055993,113.70498322146403,93.07719427995795,0.6178561699417404,0.4165028215065931,0.41012732083803904,0.6612133036452948,34.940378659820524,1.793772817352667,18.03410755281437,388.0851915193209,4695.136396844417,1797.4338076069107,8.972321801088436,8.945097889253962,0,9,419.71153950396143,541.9871345425663,1353.324189766484,2740.3477502375267,7615.400879309511,314.1934256246859,14.12199114628538,9.107700679793602,0.6697296944922511
139,Semonkong,2022-04-30,barley,7.072889273501488,0.8125261148319998,171.46704167603087,20.864461342712133,85.39708142507206,18.47461536052578,602.1342625271952,2,6.6252390631279425,18.085014904006705,28.93586012503644,25.892283894708573,157.18877537425377,2.6588702688547534,113.15164607619911,56.50670998270736,0.9349084939909571,0.5331109034925664,0.2373547462439381,0.40829611910426467,38.358309359660915,4.062287219118648,14.955692769150073,382.19144812188983,2361.4547602852595,1769.9961696227863,10.965830789667024,2.749172206557656,2,2,399.92081030314887,947.7309053577944,681.1624606579319,3102.256727463493,5431.8570739185625,288.0642265510063,36.229641378181,14.676757681139577,1.397922937167594
140,Mokhotlong,2022-05-31,barley,4.136888721343592,0.5273559603654345,59.07906814444381,17.937490980708873,73.26648047091992,14.390016261114006,451.47353912374047,4,5.856479596541137,21.554808185487328,23.109394189437836,27.195420395604465,218.556339011825,1.042294701825229,89.15843117161904,42.26282315893855,0.7585060706079376,0.8644216537088856,0.3259542856244696,0.4114303877991937,25.92710645633205,4.299967812640517,14.08318903171952,545.4760386523799,4509.611639536745,1395.6164394777536,9.649716724707888,1.9072981715809405,2,9,404.4518959552621,2544.4666937309044,452.63448325354784,5448.159529257071,7611.439633736845,161.26789104198394,14.497711672292407,23.067014014790725,1.0102739351189034
141,Thaba-Tseka,2022-06-30,barley,9.051806046399438,0.9395117772423944,185.0781601530377,22.910454134447114,51.52565256493507,13.820588684152487,702.9266734740131,0,6.654275560001269,21.66366718573061,28.838033654126107,22.1172028336806,157.4469234127041,4.8198420330847815,111.5178576102194,98.87921999362136,1.8798511154424908,0.6959244731370883,0.7013957291242294,0.5435825147226309,22.361737284138925,3.4346350027273655,15.615694058785618,513.5777180057958,1704.9690222031359,1413.2369184267625,10.234249399808947,8.878286519752344,2,7,416.23303897644627,814.5811178771824,1164.0525208550844,3301.5087336093648,5251.872161615647,462.51550313631657,32.20397701391075,27.125263689279645,1.2554997351871249
142,Thaba-Tseka,2022-07-31,barley,9.054493379973508,1.72418201306812,122.95811590456682,25.766203209177913,88.59584169725602,17.95773821088337,509.9571175784274,4,5.797845083445811,27.832205454644907,38.960303052385456,26.83697989899582,237.1316819260932,3.7300878840448406,121.3410620945336,59.04048053665428,2.2933005255994563,0.4182185626132118,0.24327859871507382,0.627683864290055,34.51966462131881,3.7200320911244993,15.594369999996642,419.8835152126637,1175.878197230773,1595.6932597378,13.02383408469888,8.938802865507432,1,2,383.2347944070231,1851.346607751663,727.9722055986198,4614.778482491236,5306.7871282841315,444.52620363490814,37.15928803833216,29.307061070678447,0.7812577783585823
143,Qacha's Nek,2022-08-31,barley,5.682080851181918,4.967970337385125,123.5042541829718,30.646628316423488,44.16159487349169,5.003338747565102,352.4937217995279,0,5.980086154074048,21.377397767264213,43.46915002372739,20.359364143287266,278.85131538389487,4.46460141619611,127.42958968527456,62.48355760261657,1.0414563716164555,0.7934797495960708,0.3826898408780359,0.667688375076378,33.28303135124238,2.6047962745578044,8.637562818698639,411.4913494445078,4979.909372721084,1251.3018830489973,2.631222231032188,9.326970882368911,1,9,399.77551401916645,1305.670347902184,1415.8950294140454,5873.092475701813,6232.476482791102,403.30567293295036,23.41491681094961,21.99969507865656,0.9971897097674575
144,Ha Lejone,2022-09-30,barley,2.2265614136885983,1.128720500970236,92.92044834527687,23.863194106461272,52.31521223714377,9.846357489204394,575.8774537624212,2,6.772010310831478,24.46250590290653,32.12792012014995,29.46035161031521,162.33228728231603,2.102248770030079,125.96981776552518,54.813959865976976,0.5787797386407101,0.22131077647995806,0.321703911451771,0.4803723390058722,32.87990194917719,2.0432110156473864,15.90735648947761,317.6931244359335,4996.03060503686,1459.8182285743703,0.9189838724635108,9.514184916345021,0,8,387.67214176627647,2934.2269563301593,901.0875641508582,3863.1451105902624,6040.595974055701,125.18615479002705,47.72719855937525,29.04501369544282,1.237406966097694
145,Thaba-Tseka,2022-10-31,barley,2.1884018114282258,3.1784754934028925,119.7985690721919,17.615876947904027,45.68128084859386,8.096591893898431,669.2208309031599,1,6.124605966122551,26.926269118508696,40.087977757370055,29.61496086542332,100.61699303547908,4.013039509949884,77.16407365849689,85.10440399522548,1.2440694284074678,0.46481270742195446,0.2637477964600295,0.6754197748618864,29.455099358395103,2.2057574004989644,14.51932829330751,282.0970834026748,3223.8638840310277,1244.1371493563058,10.196962612407996,8.061213336924308,1,4,419.0878851600617,1734.5842408041005,1094.4709579623513,5897.081821658937,6519.632365526944,236.44383855386292,32.00105512701303,16.295412808577147,1.1254897441212823
146,Qacha's Nek,2022-11-30,barley,9.946798210619573,2.7767782356965562,152.09021855580914,24.18699130598567,74.91078306774267,15.468204632252258,503.77142646274524,2,6.689450345994488,25.09934041457781,61.853754660272415,35.63554219423932,296.19727042310933,1.0712694751402703,61.3019119030355,28.013995235629974,2.3648338753392686,0.8607968319397499,0.44085014417981244,0.6424462265143399,27.943859226474675,3.5795644187996554,24.36455741191193,230.9292449395277,3019.5476781230336,1570.258024696106,11.579928008353825,1.5606964323516497,1,3,402.4070751677954,849.5944022276128,669.956320718811,4143.439741161481,5221.279018555475,153.83005159087247,45.66474927607952,25.564912476471832,0.5344187853000392
147,Ha Lejone,2022-12-31,barley,3.3510563050650894,4.587750535534248,74.71297491624543,28.70454829502494,70.25876637061405,16.075294346501884,495.8568359356814,2,5.723058235703926,13.277766122213384,29.87550785321197,33.434311652713156,232.08329503025388,2.2673751759622705,72.82391239017834,80.6779188708268,1.9264176256317076,0.6574039077337177,0.39298959126943767,0.6763167268899519,28.198221364700004,1.87452435530117,15.211187736885645,388.7435551949079,2757.649398885809,1286.7514108034177,7.882017294466392,8.817826907541901,2,1,411.17963339769807,924.1497293214863,973.189774369231,4217.89669257561,5934.587536474097,309.0900962736762,19.365451831877287,11.051945104821431,1.2455840580481814
148,Thaba-Tseka,2023-01-31,barley,7.688781689013798,1.3563283729026092,117.26340142502238,19.755943096324323,76.08496758078309,8.201347969512128,579.5439702498375,0,5.910144808436612,19.72678213179911,27.566464044114515,28.84805878102324,136.16750186616372,4.736329571674175,78.774332138426,26.386740722539066,2.1108999732751466,0.8578124458441392,0.2215769298708039,0.23708943652624437,21.02433156884992,4.137725529996327,22.055638851972788,570.1292573739436,1740.2532918549123,1570.1982136043027,4.275735278325506,4.61023398397289,1,1,401.2802015915081,2399.0912602302346,546.0979242470157,3868.283686374404,7030.661108821833,116.21034553186132,47.94783383746853,23.75885156912009,0.6386840703495223
149,Qacha's Nek,2023-02-28,barley,9.7287859177379,1.1155145562222546,76.61348609946239,31.297846925894934,74.13298405048238,14.44750130936104,610.4485952569678,2,6.530269066800807,10.64355358259789,73.37331467185902,13.996996979928799,154.50652915927043,4.987048849167079,104.413474680953,28.13753763314366,0.5356871173386095,0.27348548248965454,0.7380556421844762,0.26833767428445315,34.30680792434593,1.7041087414872509,23.845198242607204,287.5342281326597,3039.504692637138,1267.9227148692244,14.156626836756587,4.726981949356805,1,5,402.44303282095944,1452.155155475053,704.2806284137157,4849.255294950735,4793.705616804664,459.9658828601895,25.372050086894703,21.763971820739222,0.5366068849606294
150,Ha Lejone,2023-03-31,barley,4.891093802865535,2.101510978603566,177.36205727243572,27.33111214341809,40.770279777290234,13.644554575034793,491.656104791924,4,6.1957769723229275,24.012582231169365,64.60489365685893,17.064907337293167,130.36738390436832,1.544595897368358,62.63161696319646,94.24815096646863,2.4605152257094023,0.5011916681016989,0.35296339052163955,0.37312719580393783,33.1253542308889,4.3869486823757775,17.15487628636188,476.70396798638353,3184.6802597250153,1267.675848034235,5.596340308839633,7.1307635038339,0,5,397.7152218804248,1359.224750537069,1407.034143555932,3231.279638712812,7802.431153804508,339.2092871011783,33.67691323283296,23.452275635098765,0.8581877247126874
151,Semonkong,2023-04-30,barley,2.1670439771866805,4.196441890819896,194.8872071666694,28.683079906594113,40.90966536378287,16.230122352424342,418.27181351373605,2,5.688183467385656,26.295962221549416,71.32590819632713,18.621795658201904,134.6481829310686,4.322499522976565,147.2604819444786,63.350682049932516,1.7520646351191553,0.40930757420794806,0.7545314429366414,0.49421293973982117,31.965953644168685,1.1025226926220104,8.060790687746795,335.01032088621537,3029.6486837801667,1552.101058178051,0.8092720099812667,6.673797896381216,0,1,407.5833061171414,1083.5310342178182,1428.7902704842938,5744.23217827444,6444.990896602178,343.7267427312869,23.04167588395626,7.71543495630541,0.5623512211136323
152,Qacha's Nek,2023-05-31,barley,3.397145716478896,4.7967696951539285,72.79547061178691,18.305435937311113,44.33493832588223,15.709948575281228,354.4646261790246,4,6.454434599649063,10.849135751855899,48.0980805192872,12.161109496188963,221.79326275598956,2.5210207337444333,90.3737562426888,69.78441564463205,1.2057974010633474,0.2878365498474431,0.3798309996275605,0.47161558025517836,20.756071023180926,4.95538780804921,7.02708201831687,309.7118065686016,2217.160186014794,1420.4573699281125,10.879848575215377,7.001128097293422,0,7,404.5438389078288,2369.0824525560843,259.38968894172484,4614.446930615655,4202.065907014482,243.38162591554942,19.58164483231863,13.185238927653776,1.411260936989494
153,Ha Lejone,2023-06-30,barley,4.374828560583367,3.39552593569962,86.58613829045406,26.162164432524015,72.21854393381201,14.332873442386294,480.74434479004066,2,5.589059751544182,28.847180399415894,27.785542336266225,27.596582880167418,285.4732935573596,2.956348811841798,53.08685923382394,32.38751502995335,1.1341929198902243,0.7832511540099816,0.3143960456947166,0.3450354172015011,36.88164832953433,4.5448431714887345,10.038212381487963,445.92046864658533,4666.261298454994,1541.714861372443,4.9478233605550335,3.994361414832704,1,0,400.2507380529502,1448.7285447665763,1307.3612016404845,2228.514152113064,6143.337147216709,490.78145012596553,23.433495406078485,6.457727871271855,1.475212719467382
154,Qacha's Nek,2023-07-31,barley,3.869674699512972,3.5714757054946173,154.4873767895848,34.025119460360045,75.33173665787835,11.47373020856492,776.1367299846975,1,6.332272018527885,12.47965020980564,61.37640880618369,26.64021809700167,147.03359946769274,1.71958043635715,98.8654491140666,28.81384959455799,1.0293505262916622,0.24180645453219857,0.6563685044423035,0.18612531082888606,28.849077585203162,3.813874501911385,10.508136186251777,483.4274732286679,3529.349039177053,1568.3848223265568,12.128681872421561,6.750366698064474,1,6,400.55168402436243,697.0256327129827,1086.306284874751,4920.257486877997,7312.126004085603,456.60262348133347,14.015601278194989,7.721250430965236,1.2492747867635527
155,Thaba-Tseka,2023-08-31,barley,5.948417802393064,3.492086855636095,50.475448960249025,33.800320360527294,56.739788219024845,9.432733489887688,460.50286240986543,0,5.768660878330568,22.020357091446815,32.38862409782291,19.71327460573323,205.8981413940914,3.345782637245504,108.35639935505246,87.38689504765068,1.397061107614019,0.2700995114000462,0.3732764449417877,0.3058906652534165,21.144670891487618,4.565703425408822,5.386946883641368,302.1138580509703,2542.5698217003405,1358.993790002844,0.22360209343476156,8.227723313774002,2,3,416.62665199192764,1476.7108919670804,633.544637909034,4829.604864638399,6897.35907536874,418.2877478570816,48.51873938540875,6.111666980914594,0.9667116415161606
156,Semonkong,2023-09-30,barley,5.378179207198551,2.7303728080501846,112.99014756688733,26.80195832378902,72.69699047999441,15.664763694171784,416.7952945518914,4,7.494935153599787,10.553386521608214,72.55817292042225,38.2277961050664,240.0903081134322,3.9634769398617506,130.8059440962848,77.29912586766186,1.8597133426466514,0.47049097132539053,0.42114069877837756,0.20325348372989532,22.268023262889226,3.760982742263444,8.479254275136439,293.9608270712523,3487.327738649171,1376.0885989764959,4.529796049738881,7.36947571336726,1,3,395.6264626256353,2859.2401412004547,531.5427397853362,5953.870626527196,5187.740873479965,350.8676785200243,10.787136819344418,7.866882032017609,1.4072892769095136
157,Qacha's Nek,2023-10-31,barley,8.888396159575363,3.676552775081962,133.27511776264447,17.562194552632903,49.138034481001725,15.468908912280773,412.59631946308514,2,6.751699900407902,10.46198458231908,79.7845228353664,19.106097882488775,274.76055717338886,2.0283071056864377,149.14595491274596,45.87294272363724,2.1669154871425,0.5493330193175376,0.6998906263870377,0.32724868852449085,37.32632003094831,2.3262938564658486,7.699456097570579,241.17409972398303,4897.678141693587,1267.976465977619,6.949197730371312,9.270507034931256,2,3,394.6169348095021,976.8280546868837,260.7347593241736,2832.603901171878,7666.437638717742,449.62163388481576,32.210969158133736,25.557933296098906,1.272666966962254
158,Ha Lejone,2023-11-30,barley,7.076132444577363,2.9616097656805334,98.68703137061192,31.88378125375125,57.3796244494814,12.899329357232787,420.89789543678205,3,6.112845979204431,20.13093917240302,67.04145961837654,12.203279791708127,136.8209300929605,2.754610458595074,74.4057556524196,49.02301322335727,0.7459941189145736,0.7056826811429213,0.5866939853540274,0.12214978941600446,20.92300237021232,1.8710554617597075,20.225037024118116,549.181965925773,1489.4120736996372,1786.2737658962558,2.7930062564692246,7.288892438288785,2,0,402.9519400865551,1486.4417167343206,330.80411179772324,5894.036602598273,5000.610327622161,291.8657397409188,43.55348688672282,28.475179798794592,0.716430072021629
159,Ha Lejone,2023-12-31,barley,8.716526097817134,0.802992608546989,178.01785771895243,33.995689032473585,69.31979689378832,12.136576737548442,314.12734962167633,2,6.135938992963061,11.640067943354289,37.9507320053938,27.085846680422836,116.85153040768503,3.8572938163677275,62.847997251726206,33.05370754571389,1.062283821577689,0.7231426107725423,0.3401677481527777,0.11505260440031889,21.653163643625554,3.418827862171844,16.586665740199173,591.5736419273339,4419.077359295625,1336.4985427603183,5.720587971620772,8.241755834900625,0,7,415.1372165315149,2621.2600933742833,965.2137077719715,2469.6261176412227,7465.908747521422,389.99438461896847,15.778750136653322,29.216545291691443,1.2573123276323044
160,Semonkong,2024-01-31,barley,7.425390743279149,0.5079442750330141,78.31288264194033,21.72780377757058,73.70829320456721,12.40044163401667,627.7667132229797,3,5.60615910418881,10.778603672728233,38.438987208528616,16.931752906976374,206.84590705697667,2.7075556817644975,137.11672334941363,62.185932529394975,2.1885507619089335,0.6170113137171547,0.5548621593013545,0.5967340651107064,36.52044607289053,3.623139142904473,7.08978060886166,472.36824088415796,1254.8570938668547,1444.7341028338783,11.7862172991122,8.800817916694852,1,7,401.4032241883882,828.4061994007012,1081.2019647371012,4570.625378716644,6009.46052756497,201.63484161512469,11.583709204210578,19.619462908628837,0.5349320996461137
161,Semonkong,2024-02-29,barley,5.952325979123145,1.9612630255860894,78.96217184646358,16.453301182090307,73.54106393302683,7.988390708412792,552.332761152705,2,6.799127821834861,17.35939522920648,44.811279238646875,31.53086000082534,278.3107916520239,2.745882249202564,137.40116297954376,79.17399373078214,1.9050104330211033,0.5067043038613126,0.3075210719266343,0.6419903427176468,27.986346535374796,1.2448538790768215,16.09060420828619,360.31392380147065,1922.4536956664049,1776.0964069199981,10.543867666359262,0.5474753581379405,1,1,400.4698232358149,1928.773858425304,1240.1233318737266,4363.206859027322,7002.097908407278,118.54464138685631,24.00080670250706,9.478401965689258,1.046242796212053
162,Ha Lejone,2024-03-31,barley,6.599604564854211,0.9368696760404102,198.1707399303247,34.658820844070064,64.87395280447566,16.217187550066814,600.4187989908098,4,7.2728185526866085,16.56659897773291,28.207985722836245,39.957649894454896,121.07990689010637,4.910847753406338,113.31288540589571,93.04857090827844,0.6820564263350706,0.8064921721311837,0.4830008930323115,0.4158740493884915,30.321067654948827,4.3552142500470055,19.828152267384368,291.52506079841106,2015.7327267636335,1275.0034442090753,5.332897108725792,8.668822214595085,1,1,384.0076210338029,2271.768490198453,490.91939165741076,5681.321590577338,5296.385867562091,332.10328958093004,20.44253177636803,16.31851385624679,0.5235266974472069
163,Mokhotlong,2024-04-30,barley,8.232268939405571,2.1349178012915435,55.18877613751197,28.542563062347757,68.21854389648027,18.61389364484461,570.0113110110285,2,7.01212222775715,27.437040348874827,78.76266524937776,23.269189998783766,147.92401070260874,2.4164496597854668,113.03362706439239,65.31202130395333,0.5991711193783604,0.5041670665546765,0.3906512302635785,0.41284325576011627,20.060812398055177,1.3379692301253674,11.004163805551253,528.9376883263383,3339.5013625917777,1458.043852529071,2.1314268195640356,5.75449605493313,0,3,403.0089966421698,2408.0472885246,653.2359248617456,2916.1459132866485,5218.0897432814545,450.03994586580876,14.331276944490856,12.81360511435296,0.5554756447702649
164,Semonkong,2024-05-31,barley,4.974275594520111,2.4709869041329804,182.50209382144703,20.987122440228493,64.37319524168855,11.055784568229024,691.6884048193315,1,5.726719140020702,19.312192930218316,50.01187110881398,35.72416224594455,172.5602036228456,4.920611309030951,86.62766349613564,82.16762358072054,2.472961562315504,0.8690567485170169,0.7345474942306012,0.3320905081019121,29.726729237355748,2.7312159832080205,6.494874575141544,404.99226410453866,4621.9563808123185,1535.5527476614207,1.1759684158263122,6.498934754312044,0,0,413.6099161887974,2301.2479138688145,1482.5012506853602,4222.364100380068,4600.330411099512,294.1641574984835,48.01230596087542,27.961180374095235,1.3922801892071783
165,Ha Lejone,2024-06-30,barley,3.242341671273767,2.3313051005479264,105.94595739220088,20.88407991340416,63.7482855684579,5.458346173883678,520.987950942691,0,5.780480561876648,16.88052197665875,49.93323682777798,36.10363215402268,258.6402272217129,3.711877958946724,137.30395771617725,41.41911520343374,1.8691518489525083,0.8305916686968788,0.751062577899106,0.5294940404537316,39.77060911360171,3.9167173833351985,16.148188575267344,429.0490613655786,2803.8856782840385,1598.4529779903173,1.5327859473798189,6.422356196950516,2,4,396.0124964085085,1443.1633016453889,958.3506322745594,2927.4070733757717,6529.25626961942,479.77220306309243,39.24727611898267,13.456339707774472,0.6416100310610687
